id,first_name,second_name,web_name,team,team_name,position,price,total_points,minutes,goals_scored,assists,clean_sheets,bonus,bps,form,points_per_game,selected_by_percent,ict_index,influence,creativity,threat,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,yellow_cards,red_cards,saves,penalties_saved,penalties_missed,status,chance_of_playing_next_round,code
86,"Kristoffer","Ajer","Ajer",4,"Brentford","Defender","4.4",28,1206,0,0,2,0,97,"1.7","1.8","0.2","40.6","165.4","113.6","127.0","0.72","0.44","1.16","18.10",4,0,0,0,0,"a",100,191866
87,"Ethan","Brierley","Brierley",4,"Brentford","Midfielder","4.4",0,0,0,0,0,0,0,"0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",100,494041
88,"Nathan","Collins","Collins",4,"Brentford","Defender","4.5",90,2610,2,5,5,5,401,"1.3","3.1","3.0","116.0","791.6","119.6","248.0","2.28","1.21","3.49","45.83",4,0,0,0,0,"a",,432830
89,"Mikkel","Damsgaard","Damsgaard",4,"Brentford","Midfielder","5.1",108,2217,2,9,8,10,506,"2.0","3.7","1.9","172.3","628.8","808.3","286.0","2.42","5.36","7.78","37.78",2,0,0,0,0,"a",100,440089
90,"Josh","Dasilva","Dasilva",4,"Brentford","Midfielder","4.8",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"i",0,183656
91,"Mark","Flekken","Flekken",4,"Brentford","Goalkeeper","4.4",96,2465,0,1,4,5,439,"3.0","3.4","9.9","104.0","1022.6","20.3","0.0","0.00","0.09","0.09","44.34",1,0,122,0,0,"a",100,118342
92,"Rico","Henry","Henry",4,"Brentford","Defender","4.3",1,3,0,0,0,0,3,"0.0","1.0","0.0","0.1","1.0","0.3","0.0","0.00","0.00","0.00","0.26",0,0,0,0,0,"d",25,194010
93,"Aaron","Hickey","Hickey",4,"Brentford","Defender","4.3",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"d",25,472713
94,"Vitaly","Janelt","Janelt",4,"Brentford","Midfielder","4.9",68,2098,1,3,6,2,361,"1.3","2.4","0.2","71.8","326.8","264.0","127.0","0.83","2.30","3.13","35.15",3,0,0,0,0,"a",100,204580
95,"Mathias","Jensen","Jensen",4,"Brentford","Midfielder","5.3",28,728,0,1,2,1,138,"0.3","1.8","0.1","35.5","114.4","205.9","32.0","0.23","1.17","1.40","13.36",1,0,0,0,0,"a",100,207283
96,"Kim","Ji-soo","Ji-soo",4,"Brentford","Defender","3.9",3,28,0,0,0,0,8,"0.3","1.0","0.3","0.6","5.0","0.8","0.0","0.00","0.00","0.00","0.32",0,0,0,0,0,"a",,570241
97,"Yunus Emre","Konak","Konak",4,"Brentford","Midfielder","4.4",7,27,0,0,0,0,22,"0.3","1.0","0.1","1.2","7.8","3.7","3.0","0.15","0.00","0.15","1.29",0,0,0,0,0,"a",,628204
98,"Keane","Lewis-Potter","Lewis-Potter",4,"Brentford","Midfielder","5.0",75,2367,1,4,6,0,365,"2.0","2.6","0.1","115.0","434.0","354.4","360.0","2.38","3.96","6.34","42.01",4,0,0,0,0,"a",,249231
99,"Bryan","Mbeumo","Mbeumo",4,"Brentford","Midfielder","8.1",179,2605,15,6,6,24,709,"4.3","6.2","41.3","254.3","927.6","824.9","788.0","9.23","6.88","16.10","44.92",2,0,0,0,0,"a",100,446008
100,"Ben","Mee","Mee",4,"Brentford","Defender","4.2",9,180,0,0,1,0,30,"0.3","1.3","0.3","4.6","36.8","3.0","6.0","0.00","0.02","0.02","2.71",2,0,0,0,0,"a",100,51927
101,"Christian","Nørgaard","Nørgaard",4,"Brentford","Midfielder","4.8",73,2010,4,2,3,4,426,"4.0","2.9","0.2","107.2","538.8","267.0","265.0","3.01","0.81","3.82","34.15",4,1,0,0,0,"a",100,128295
102,"Frank","Onyeka","Onyeka",4,"Brentford","Midfielder","4.9",2,23,0,0,0,0,3,"0.0","1.0","0.0","0.0","0.0","0.5","0.0","0.00","0.02","0.02","0.69",0,0,0,0,0,"u",0,428580
103,"Myles","Peart-Harris","Peart-Harris",4,"Brentford","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,450539
104,"Ethan","Pinnock","Pinnock",4,"Brentford","Defender","4.4",46,1830,2,0,2,0,228,"2.0","2.2","0.3","82.0","528.8","100.4","189.0","0.87","0.64","1.51","33.26",2,0,0,0,0,"a",100,231065
105,"Mads","Roerslev Rasmussen","Roerslev",4,"Brentford","Defender","4.3",36,1100,0,2,2,0,125,"0.0","1.9","0.1","48.0","214.4","185.8","78.0","0.20","2.09","2.29","21.52",2,0,0,0,0,"u",0,226956
106,"Kevin","Schade","Schade",4,"Brentford","Midfielder","5.1",104,1562,7,4,7,7,335,"2.3","3.6","1.2","118.4","418.0","196.5","573.0","5.76","1.16","6.92","21.98",2,0,0,0,0,"a",100,513418
107,"Igor Thiago","Nascimento Rodrigues","Thiago",4,"Brentford","Forward","5.9",5,129,0,0,0,0,20,"0.0","1.2","0.0","4.2","10.8","27.9","6.0","0.10","0.02","0.12","2.52",0,0,0,0,0,"i",0,502500
108,"Ivan","Toney","Toney",4,"Brentford","Forward","7.3",0,0,0,0,0,0,0,"0.0","0.0","1.1","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,144485
109,"Hákon","Valdimarsson","Valdimarsson",4,"Brentford","Goalkeeper","3.9",2,144,0,0,0,0,14,"0.0","1.0","4.1","2.1","21.4","0.1","0.0","0.00","0.00","0.00","1.49",0,0,3,0,0,"a",,507433
110,"Yoane","Wissa","Wissa",4,"Brentford","Forward","6.5",132,2111,13,3,6,23,531,"6.3","5.1","17.2","171.0","599.8","282.5","834.0","13.51","1.46","14.96","34.81",2,0,0,0,0,"a",100,216646
111,"Yehor","Yarmoliuk","Yarmoliuk",4,"Brentford","Midfielder","4.4",26,781,0,0,0,0,162,"0.7","1.2","2.3","37.6","166.6","126.8","83.0","0.62","0.40","1.02","18.53",3,0,0,0,0,"a",,508395
112,"Mathias","Jorgensen","Zanka",4,"Brentford","Defender","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,48760
314,"Fábio","Freitas Gouveia Carvalho","Carvalho",4,"Brentford","Midfielder","4.5",35,443,2,1,0,1,127,"0.0","1.8","0.4","36.3","142.2","71.5","154.0","2.49","0.54","3.03","11.46",1,0,0,0,0,"i",0,244858
338,"Sepp","van den Berg","Van den Berg",4,"Brentford","Defender","4.1",38,1774,0,1,2,1,148,"0.3","1.7","1.8","63.6","416.8","77.7","140.0","0.80","0.44","1.24","34.13",1,0,0,0,0,"a",100,444765
602,"Ryan","Trevitt","Trevitt",4,"Brentford","Midfielder","4.4",1,3,0,0,0,0,5,"0.0","1.0","0.0","0.3","2.6","0.1","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,591357
634,"Gustavo","Nunes Fernandes Gomes","G.Nunes",4,"Brentford","Midfielder","4.9",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"i",0,626464
649,"Jayden","Meghoma","Meghoma",4,"Brentford","Defender","4.0",1,4,0,0,0,0,3,"0.0","1.0","0.0","0.1","0.2","0.3","0.0","0.00","0.00","0.00","0.14",0,0,0,0,0,"u",0,499717
661,"Tony","Yogane","Yogane",4,"Brentford","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,592662
674,"Paris","Maghoma","Maghoma",4,"Brentford","Midfielder","4.5",7,105,0,0,0,0,27,"0.3","1.0","0.0","5.1","25.4","15.5","10.0","0.12","0.04","0.16","1.67",0,0,0,0,0,"a",,220695
705,"Benjamin","Arthur","Arthur",4,"Brentford","Defender","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,622536
752,"Thomas","Frank","Frank",4,"Brentford","Manager","0.8",41,0,0,0,0,0,0,"4.0","0.0","0.8","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,100042830
757,"Michael","Kayode","Kayode",4,"Brentford","Defender","4.5",4,30,0,0,0,0,16,"0.3","1.0","0.0","4.2","10.4","24.9","6.0","0.00","0.07","0.07","0.82",0,0,0,0,0,"d",50,607464
759,"Julian","Eyestone","Eyestone",4,"Brentford","Goalkeeper","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,535017
780,"Iwan","Morgan","Morgan",4,"Brentford","Forward","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,533710
786,"Benjamin","Fredrick","Benjamin Fredrick",4,"Brentford","Defender","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,612534
113,"Simon","Adingra","Adingra",5,"Brighton","Midfielder","5.1",39,613,2,1,1,0,128,"0.7","1.9","0.3","44.4","144.0","127.1","174.0","1.47","1.60","3.07","11.25",0,0,0,0,0,"a",100,535818
114,"Benicio","Baker-Boaitey","Baker-Boaitey",5,"Brighton","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,475480
115,"Carlos","Baleba","Baleba",5,"Brighton","Midfielder","5.0",61,1948,2,1,7,4,328,"1.7","2.4","0.2","78.8","346.2","276.6","165.0","2.93","1.03","3.96","26.96",6,1,0,0,0,"a",100,535301
116,"Valentín","Barco","Barco",5,"Brighton","Defender","4.0",0,0,0,0,0,0,0,"0.0","0.0","2.1","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,543158
118,"Amario","Cozier-Duberry","Cozier-Duberry",5,"Brighton","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,519324
119,"Mahmoud","Dahoud","Dahoud",5,"Brighton","Midfielder","4.9",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,168090
120,"Lewis","Dunk","Dunk",5,"Brighton","Defender","4.2",38,1560,0,1,4,0,188,"0.0","2.0","2.4","51.2","332.2","100.8","79.0","0.69","0.64","1.33","27.48",4,0,0,0,0,"d",50,83299
122,"Pervis","Estupiñán","Estupiñan",5,"Brighton","Defender","4.9",51,1689,1,1,2,6,245,"3.7","2.3","0.9","90.4","365.2","432.1","105.0","0.56","1.72","2.28","28.10",3,0,0,0,0,"a",100,204214
124,"Billy","Gilmour","Gilmour",5,"Brighton","Midfielder","5.0",3,97,0,0,0,0,21,"0.0","1.5","0.0","2.5","11.4","11.9","2.0","0.08","0.04","0.12","1.32",0,0,0,0,0,"u",0,243568
125,"Pascal","Groß","Gross",5,"Brighton","Midfielder","6.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,60307
126,"Jack","Hinshelwood","Hinshelwood",5,"Brighton","Midfielder","4.9",50,1252,2,1,5,5,224,"2.7","2.9","0.1","47.3","207.6","150.6","112.0","1.35","1.24","2.59","21.53",3,0,0,0,0,"a",100,532529
127,"Ibrahim","Osman","I.Osman",5,"Brighton","Midfielder","5.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,612855
128,"Igor Julio","dos Santos de Paulo","Igor",5,"Brighton","Defender","4.3",17,900,0,0,1,0,103,"0.0","1.4","0.1","22.7","182.2","40.5","4.0","0.05","0.23","0.28","15.26",4,0,0,0,0,"i",0,223434
129,"João Pedro","Junqueira de Jesus","João Pedro",5,"Brighton","Forward","5.6",111,1698,8,6,6,23,441,"6.0","4.8","15.0","139.0","475.2","360.7","560.0","7.11","2.61","9.72","21.46",4,0,0,0,0,"a",100,475168
130,"Kacper","Kozłowski","Kozlowski",5,"Brighton","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,484658
131,"Tariq","Lamptey","Lamptey",5,"Brighton","Defender","4.4",40,762,2,2,2,1,99,"0.7","3.1","0.3","33.6","192.0","95.1","48.0","0.38","0.53","0.91","12.91",0,0,0,0,0,"a",100,232792
132,"Solly","March","March",5,"Brighton","Midfielder","6.5",3,37,0,0,0,0,13,"0.7","0.8","0.0","2.1","9.6","5.5","6.0","0.07","0.02","0.09","0.66",1,0,0,0,0,"a",100,109345
133,"Adrian","Mazilu","Mazilu",5,"Brighton","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,550141
134,"James","Milner","Milner",5,"Brighton","Midfielder","5.0",5,169,0,0,1,0,24,"0.0","1.7","0.0","10.7","28.6","66.3","12.0","0.16","0.15","0.31","1.98",1,0,0,0,0,"i",0,15157
135,"Yankuba","Minteh","Minteh",5,"Brighton","Midfielder","5.0",76,1257,5,4,3,6,308,"2.0","3.2","1.8","119.1","414.6","326.1","448.0","3.31","3.61","6.92","18.16",6,0,0,0,0,"a",100,592031
136,"Mitoma","Kaoru","Mitoma",5,"Brighton","Midfielder","6.5",118,2312,7,4,6,12,425,"1.7","4.1","9.8","173.1","520.0","506.2","703.0","7.28","3.66","10.94","33.58",1,0,0,0,0,"a",100,451340
137,"Jakub","Moder","Moder",5,"Brighton","Midfielder","4.4",4,9,0,0,0,0,17,"0.0","1.0","0.4","5.4","15.8","36.0","2.0","0.00","0.53","0.53","0.26",0,0,0,0,0,"u",0,243505
138,"Mark","O’Mahony","O’Mahony",5,"Brighton","Forward","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,574402
139,"Odeluga","Offiah","Offiah",5,"Brighton","Defender","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,445548
140,"Cameron","Peupion","Peupion",5,"Brighton","Midfielder","4.4",0,0,0,0,0,0,0,"0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,491598
141,"Jeremy","Sarmiento Morante","Sarmiento",5,"Brighton","Midfielder","4.9",1,8,0,0,0,0,3,"0.0","1.0","0.0","0.1","0.2","0.8","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,441192
142,"Jason","Steele","Steele",5,"Brighton","Goalkeeper","4.1",9,180,0,0,1,1,46,"0.0","4.5","0.7","4.1","40.4","0.0","0.0","0.00","0.00","0.00","1.88",0,0,3,0,0,"i",0,49262
143,"Deniz","Undav","Undav",5,"Brighton","Forward","5.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,450434
144,"Jan Paul","van Hecke","Van Hecke",5,"Brighton","Defender","4.5",77,2330,1,1,6,6,350,"3.7","2.9","1.2","96.7","606.0","211.1","149.0","1.22","1.12","2.34","33.71",5,0,0,0,0,"a",100,469142
145,"Joël","Veltman","Veltman",5,"Brighton","Defender","4.3",58,1642,0,0,6,7,247,"0.0","3.1","1.3","47.4","269.2","143.8","59.0","0.47","1.29","1.76","23.78",4,0,0,0,0,"d",50,111478
146,"Bart","Verbruggen","Verbruggen",5,"Brighton","Goalkeeper","4.5",82,2430,0,1,6,5,294,"1.7","3.0","2.9","63.3","622.6","10.0","0.0","0.00","0.01","0.01","39.34",5,0,66,0,0,"a",100,489639
147,"Adam","Webster","Webster",5,"Brighton","Defender","4.3",26,615,0,0,3,0,121,"1.7","2.4","0.1","22.7","155.8","41.2","31.0","0.02","0.21","0.23","9.16",0,0,0,0,0,"a",100,110735
148,"Danny","Welbeck","Welbeck",5,"Brighton","Forward","5.5",92,1482,7,4,6,15,337,"3.0","4.2","5.9","105.9","378.0","228.4","452.0","6.66","1.11","7.77","26.69",2,0,0,0,0,"a",100,50175
149,"Mats","Wieffer","Wieffer",5,"Brighton","Midfielder","4.7",30,483,1,2,1,3,113,"0.3","1.8","0.1","31.7","159.6","104.9","57.0","0.50","0.22","0.72","9.92",4,0,0,0,0,"a",100,467779
595,"Brajan","Gruda","Gruda",5,"Brighton","Midfielder","5.4",19,380,0,1,1,0,68,"0.3","1.5","0.0","32.2","82.4","144.5","96.0","0.27","0.53","0.80","6.30",0,0,0,0,0,"a",100,513433
600,"Yasin","Ayari","Ayari",5,"Brighton","Midfielder","5.0",47,1437,0,1,6,0,241,"2.3","1.9","0.0","80.6","236.6","399.3","171.0","1.54","2.05","3.59","20.31",3,0,0,0,0,"a",100,509416
601,"Andrew","Moran","Moran",5,"Brighton","Midfielder","5.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,513834
615,"Carl","Rushworth","Rushworth",5,"Brighton","Goalkeeper","3.9",0,0,0,0,0,0,0,"0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",100,472739
618,"Georginio","Rutter","Georginio",5,"Brighton","Midfielder","5.1",95,1651,5,6,6,1,288,"4.0","3.4","0.6","103.0","355.4","281.8","404.0","4.57","1.67","6.24","27.90",2,0,0,0,0,"a",100,463067
628,"Ferdi","Kadioglu","F.Kadıoğlu",5,"Brighton","Defender","4.4",19,385,1,0,2,0,59,"0.0","3.2","0.1","24.0","116.4","83.7","40.0","0.44","0.31","0.75","9.44",1,0,0,0,0,"i",0,231416
629,"Matt","O'Riley","O'Riley",5,"Brighton","Midfielder","5.5",25,468,1,1,2,2,113,"0.0","2.1","0.0","37.7","107.6","156.7","113.0","1.15","1.24","2.39","7.80",1,0,0,0,0,"d",50,219249
663,"Imari","Samuels","Samuels",5,"Brighton","Defender","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,447720
668,"Killian","Cahill","Cahill",5,"Brighton","Goalkeeper","3.9",0,0,0,0,0,0,0,"0.0","0.0","1.1","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,565858
681,"Ruairi","McConville","McConville",5,"Brighton","Defender","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,539721
685,"Jacob","Slater","Slater",5,"Brighton","Defender","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,589100
714,"Diego","Gómez","Gómez",5,"Brighton","Midfielder","5.5",9,251,0,0,0,0,51,"1.7","1.3","0.0","12.1","50.6","59.1","11.0","0.32","0.72","1.04","5.30",0,0,0,0,0,"a",100,514254
739,"Fabian","Hürzeler","Hürzeler",5,"Brighton","Manager","1.1",54,0,0,0,0,0,0,"7.0","0.0","2.6","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,100053901
758,"Joe","Knight","Knight",5,"Brighton","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,567121
763,"Eiran","Cashin","Cashin",5,"Brighton","Defender","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,439135
150,"Andrey","Nascimento dos Santos","Andrey Santos",6,"Chelsea","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,532605
151,"Ângelo Gabriel","Borges Damaceno","Ângelo",6,"Chelsea","Midfielder","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,518620
153,"Benoît","Badiashile","B.Badiashile",6,"Chelsea","Defender","4.2",7,332,0,0,0,0,35,"0.7","1.4","0.1","7.9","66.0","12.6","0.0","0.00","0.08","0.08","5.34",0,0,0,0,0,"a",100,242880
154,"Lucas","Bergström","Bergström",6,"Chelsea","Goalkeeper","3.9",0,0,0,0,0,0,0,"0.0","0.0","0.3","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,482158
155,"Marcus","Bettinelli","Bettinelli",6,"Chelsea","Goalkeeper","3.9",0,0,0,0,0,0,0,"0.0","0.0","0.4","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"a",,122074
157,"Moisés","Caicedo Corozo","Caicedo",6,"Chelsea","Midfielder","4.9",73,2541,1,3,7,3,477,"2.7","2.5","1.0","100.8","488.4","445.9","74.0","0.63","2.38","3.01","37.43",9,0,0,0,0,"a",,486672
158,"Cesare","Casadei","Casadei",6,"Chelsea","Midfielder","4.4",0,0,0,0,0,0,0,"0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,505187
159,"Trevoh","Chalobah","Chalobah",6,"Chelsea","Defender","4.4",67,1355,3,1,3,8,259,"0.3","3.7","0.7","63.1","374.8","89.5","164.0","1.42","0.56","1.98","20.82",1,0,0,0,0,"a",100,180736
161,"Carney","Chukwuemeka","Chukwuemeka",6,"Chelsea","Midfielder","4.7",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,478912
162,"Levi","Colwill","Colwill",6,"Chelsea","Defender","4.4",72,2430,1,1,6,3,317,"7.0","2.7","3.5","81.7","534.0","179.8","101.0","0.74","1.19","1.93","36.71",7,0,0,0,0,"a",100,460028
163,"Marc","Cucurella Saseta","Cucurella",6,"Chelsea","Defender","5.2",93,2255,4,2,5,9,365,"10.7","3.4","9.4","100.2","479.6","272.8","248.0","2.13","1.98","4.11","32.47",6,1,0,0,0,"a",100,179268
164,"David Datro","Fofana","D.D.Fofana",6,"Chelsea","Forward","5.4",0,0,0,0,0,0,0,"0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,520295
165,"Deivid Washington","de Souza Eugênio","Deivid",6,"Chelsea","Forward","4.9",0,0,0,0,0,0,0,"0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,617054
166,"Kiernan","Dewsbury-Hall","Dewsbury-Hall",6,"Chelsea","Midfielder","5.5",14,193,0,1,0,1,49,"0.7","1.6","0.1","9.5","40.2","36.0","19.0","0.22","0.20","0.42","2.74",0,0,0,0,0,"a",100,215413
168,"Enzo","Fernández","Enzo",6,"Chelsea","Midfielder","4.7",93,2136,4,6,5,6,494,"3.7","3.4","4.1","179.2","554.6","861.0","373.0","4.50","4.96","9.46","30.07",6,0,0,0,0,"a",100,448047
169,"Conor","Gallagher","Gallagher",6,"Chelsea","Midfielder","5.9",0,0,0,0,0,0,0,"0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,232787
170,"Alfie","Gilchrist","Gilchrist",6,"Chelsea","Defender","4.0",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,514280
171,"Malo","Gusto","Gusto",6,"Chelsea","Defender","4.9",41,1545,0,1,2,0,187,"2.3","1.7","1.4","65.9","263.2","271.5","123.0","1.33","1.44","2.77","24.12",3,0,0,0,0,"a",100,482609
172,"Reece","James","James",6,"Chelsea","Defender","4.8",24,678,1,1,0,1,109,"0.7","2.2","0.9","28.9","136.8","134.4","17.0","0.19","0.60","0.79","13.18",1,0,0,0,0,"a",100,225796
173,"Omari","Kellyman","Kellyman",6,"Chelsea","Midfielder","4.3",0,0,0,0,0,0,0,"0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"i",0,549068
174,"Roméo","Lavia","Lavia",6,"Chelsea","Midfielder","4.5",16,538,0,1,1,0,84,"0.3","1.5","0.4","19.8","91.2","100.5","5.0","0.18","0.31","0.49","10.96",4,0,0,0,0,"a",100,514356
175,"Romelu","Lukaku Bolingoli","Lukaku",6,"Chelsea","Forward","6.3",0,0,0,0,0,0,0,"0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,66749
176,"Malang","Sarr","M.Sarr",6,"Chelsea","Defender","4.5",0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,204727
177,"Noni","Madueke","Madueke",6,"Chelsea","Midfielder","6.0",100,1449,7,4,3,12,338,"0.0","4.3","3.1","157.2","416.8","353.7","801.0","7.58","2.23","9.81","23.71",3,0,0,0,0,"d",50,248857
178,"Marc","Guiu Paz","Marc Guiu",6,"Chelsea","Forward","4.7",3,71,0,0,0,0,11,"0.0","1.0","0.5","2.2","4.4","11.8","6.0","0.00","0.02","0.02","1.46",0,0,0,0,0,"d",50,499309
179,"Mykhailo","Mudryk","Mudryk",6,"Chelsea","Midfielder","6.1",7,145,0,0,0,0,26,"0.0","1.0","0.2","8.5","23.2","31.5","31.0","0.24","0.66","0.90","3.28",0,0,0,0,0,"s",0,465920
180,"Nicolas","Jackson","N.Jackson",6,"Chelsea","Forward","7.7",108,1735,9,6,8,15,402,"0.0","4.7","6.2","167.8","501.8","318.7","854.0","10.71","1.65","12.36","23.95",5,0,0,0,0,"d",50,517052
181,"Christopher","Nkunku","Nkunku",6,"Chelsea","Midfielder","5.7",58,856,3,2,2,5,193,"5.7","2.3","2.7","74.6","229.2","189.9","328.0","4.95","0.98","5.93","15.65",2,0,0,0,0,"a",,213198
182,"Cole","Palmer","Palmer",6,"Chelsea","Midfielder","10.8",181,2442,14,8,6,31,785,"1.3","6.5","50.6","273.4","881.0","1006.0","844.0","14.76","7.55","22.31","36.41",4,0,0,0,1,"d",75,244851
183,"Đorđe","Petrović","Petrović",6,"Chelsea","Goalkeeper","4.4",0,0,0,0,0,0,0,"0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.00","0.00","0.00","0.00",0,0,0,0,0,"u",0,457569
184,"Renato","Palma Veiga","Renato Veiga",6,"Chelsea","Midfielder","4.4",7,176,0,0,1,0,22,"0.0","1.0","0.1","5.9","30.4","9.2","19.0","0.16","0.15","0.31","3.17",2,0,0,0,0,"u",0,551230
